City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
511,darab,28.7519,54.5444,18.39,67,40,2.21,IR,1681422302
512,ganzhou,28.8184,115.4327,20.16,98,100,2.1,CN,1681422304
513,olkhovka,53.2115,60.6069,2.9,73,100,9.14,RU,1681422305
514,ponta do sol,32.6667,-17.1,19.45,74,70,3.83,PT,1681422305
515,matiri,-10.75,34.9,15.98,97,79,1.42,TZ,1681422307
516,ayan,56.45,138.1667,-3.07,64,100,7.66,RU,1681422307
517,madang,-5.2246,145.7966,26.14,88,73,1.15,PG,1681422308
518,kemijarvi,66.7131,27.4306,-9.87,97,11,1.33,FI,1681422308
519,thoen,17.6129,99.2161,26.05,61,95,1.19,TH,1681422309
520,antalya,36.7741,30.7178,14.49,74,0,3.6,TR,1681422119
521,chimbote,-9.0853,-78.5783,26.71,75,96,4.89,PE,1681422309
522,pozo colorado,-23.4923,-58.7972,20.51,98,100,3.18,PY,1681422310
523,cayenne,4.9333,-52.3333,25.02,94,75,1.54,GF,1681422181
524,puerto maldonado,-12.6,-69.1833,24.22,88,75,1.54,PE,1681422311
525,waddan,29.1614,16.139,21.8,11,57,3.74,LY,1681422311
526,nhulunbuy,-12.2333,136.7667,24.34,100,77,0.0,AU,1681422312
527,madaoua,14.073,5.96,28.89,13,94,4.36,NE,1681422312
528,chadan,51.2833,91.5833,-1.78,53,100,0.38,RU,1681422312
529,fowa,8.9167,6.4,30.77,47,65,2.75,NG,1681422313
530,haradok,55.4624,29.9816,10.1,68,100,3.98,BY,1681422314
531,port shepstone,-30.7414,30.455,22.59,84,95,2.97,ZA,1681422314
532,ponta delgada,37.7333,-25.6667,16.4,88,20,3.09,PT,1681422314
533,chengde,40.9725,117.9361,10.12,29,82,1.5,CN,1681422315
534,amuntai,-2.4177,115.2494,23.61,97,70,0.76,ID,1681422315
535,areosa,41.7178,-8.8571,13.85,71,84,6.46,PT,1681422315
536,yumen,40.2833,97.2,4.74,38,83,4.39,CN,1681422316
537,semnan,35.5729,53.3971,13.25,25,0,6.54,IR,1681422302
538,svetlyy,54.675,20.1347,9.03,93,100,4.06,RU,1681422316
539,batticaloa,7.7102,81.6924,24.28,92,8,1.4,LK,1681422317
540,myszkow,50.5752,19.3246,8.63,94,100,2.59,PL,1681422317
541,port hardy,50.6996,-127.4199,8.1,66,75,4.63,CA,1681422317
542,chingirlau,51.095,54.0814,12.37,59,100,8.8,KZ,1681422317
543,te anau,-45.4167,167.7167,11.37,79,32,0.57,NZ,1681422318
544,alta floresta,-9.8756,-56.0861,23.87,92,100,0.62,BR,1681422075
545,port lincoln,-34.7333,135.8667,16.64,58,95,7.02,AU,1681422318
546,nyimba,-14.5566,30.8149,18.44,95,18,1.47,ZM,1681422319
547,opuwo,-18.0607,13.84,24.3,31,99,2.14,NA,1681422319
548,aljezur,37.3191,-8.8033,14.43,68,82,10.19,PT,1681422320
549,krasnoarmeysk,51.0239,45.6969,8.98,95,100,12.41,RU,1681422320
550,salym,60.0625,71.4789,-15.95,94,13,2.97,RU,1681422320
551,saint anthony,45.0205,-93.218,30.96,22,0,11.32,US,1681422321
552,sandwick,60.0,-1.25,6.9,87,100,6.17,GB,1681422323
553,vila velha,-20.3297,-40.2925,26.97,89,75,3.6,BR,1681422324
554,maningrida,-12.0667,134.2667,25.48,90,99,1.69,AU,1681422326
555,dawei,14.0833,98.2,24.32,93,100,0.66,MM,1681422327
556,ulaangom,49.9811,92.0667,-6.25,80,15,1.21,MN,1681422328
557,lazaro cardenas,17.9583,-102.2,29.22,48,4,5.72,MX,1681422328
558,a coruna,43.3713,-8.396,12.72,86,40,3.58,ES,1681422329
559,vikevag,59.0976,5.6969,7.05,65,100,0.89,NO,1681422329
560,gerash,27.6652,54.1371,17.08,56,27,2.83,IR,1681422329
561,susangerd,31.5608,48.1831,18.79,44,0,2.22,IR,1681422330
562,suez,29.9737,32.5263,16.79,63,0,3.34,EG,1681422330
563,mayo,38.8876,-76.5119,31.97,31,0,6.69,US,1681422200
564,tamandare,-8.7597,-35.1047,25.18,73,67,2.64,BR,1681422331
565,rock sound,24.9,-76.2,24.71,80,8,5.11,BS,1681422331
